1,5;2,5;3,43460226846833E-11
1,6;2,5;1,3652206146732E-10
1,7;2,5;5,2138369218599E-10
1,8;2,5;1,91311144428906E-09
1,9;2,5;6,74452419342133E-09
2;2,5;2,28449696170689E-08
2,1;2,5;7,43460797875875E-08
2,2;2,5;2,32462970355435E-07
2,3;2,5;6,98357357367466E-07
2,4;2,4;1,97580451756163E-06
2,5;2,3;5,16020169068914E-06
2,6;2,2;1,24407287411361E-05
2,7;2,1;2,76873509936709E-05
2,8;2;5,68818133961515E-05
2,9;1,9;0,000107875271485994
3;1,8;0,000188854271252505
3,1;1,7;0,000305202553515966
3,2;1,6;0,000455308707118301
3,3;1,5;0,000627018261916521
3,4;1,4;0,000797096432697382
3,5;1,3;0,000935401328999167
3,6;1,2;0,00101330816279077
3,7;1,1;0,00101330816279077
3,8;1;0,000935401328999168
3,9;0,9;0,00079709643269738
4;0,9;0,00121315012668617
4,1;0,9;0,00177397073492336
4,2;0,9;0,0024923359097609
4,3;0,9;0,0033643015792287
4,4;0,9;0,00436326393871888
4,5;0,9;0,00543696166344863
4,6;0,9;0,00650922490610834
4,7;0,9;0,00748739086036532
4,8;0,9;0,00827484663114116
4,9;0,9;0,00878653457000343
5;0,9;0,00896403434250891
5,1;0,9;0,00878653457000342
5,2;0,9;0,00827484663114115
5,3;0,9;0,00748739086036531
5,4;0,9;0,00650922490610834
5,5;0,9;0,00543696166344863
5,6;0,9;0,00436326393871886
5,7;0,9;0,0033643015792287
5,8;0,9;0,00249233590976089
5,9;0,9;0,00177397073492336
6;0,9;0,00121315012668617
6,1;0,9;0,000797096432697377
6,2;1;0,000935401328999166
6,3;1,1;0,00101330816279076
6,4;1,2;0,00101330816279077
6,5;1,3;0,000935401328999167
6,6;1,4;0,000797096432697377
6,7;1,5;0,000627018261916519
6,8;1,6;0,000455308707118298
6,9;1,7;0,000305202553515966
7;1,8;0,000188854271252505
7,1;1,9;0,000107875271485993
7,2;2;5,68818133961514E-05
7,3;2,1;2,76873509936706E-05
7,4;2,2;1,2440728741136E-05
7,5;2,3;5,16020169068914E-06
7,6;2,4;1,97580451756161E-06
7,7;2,5;6,98357357367462E-07
7,8;2,5;2,32462970355432E-07
7,9;2,5;7,43460797875872E-08
8;2,5;2,28449696170689E-08
8,1;2,5;6,74452419342133E-09
8,2;2,5;1,91311144428904E-09
8,3;2,5;5,21383692185985E-10
8,4;2,5;1,36522061467319E-10
8,5;2,5;3,43460226846833E-11
