1,07816726085915E-27;7,80888836541778E-27;5,43401094924497E-26;3,63312236048413E-25;2,33382217021437E-24;1,4404020081763E-23;8,54137709353577E-23;4,86631586044176E-22;2,66379570115858E-21;1,40097296184944E-20;7,07924290728918E-20;3,4369411491905E-19;1,60319222464728E-18;7,18500907085265E-18;3,09383582698849E-17;1,27995714386161E-16;5,08770373425906E-16;1,943016190355E-15;7,12950283239983E-15;2,51345024795749E-14;8,51352784894908E-14;2,77062054072027E-13;8,6630886586591E-13;2,60253566107794E-12;7,51188343067069E-12;2,0831915797446E-11;5,55057280778531E-11;1,42093632490142E-10;3,49493940548344E-10;8,25910342992198E-10;1,87522929958011E-09;4,09076070848364E-09;8,57397065020901E-09;1,72658566106308E-08;3,34058470171331E-08;6,20990657817775E-08;1,10911317999932E-07;1,9032458278185E-07;3,13792187969563E-07;4,97070041657083E-07;7,56521493851832E-07;1,1062497220353E-06;1,55422288153513E-06;2,09798144557635E-06;2,72093525803452E-06;3,39049411047158E-06;4,05915841861882E-06;4,66914357434796E-06;5,16020169068914E-06;5,47929074271889E-06;5,58997975811801E-06;5,47929074271889E-06;5,16020169068914E-06;4,66914357434795E-06;4,05915841861881E-06;3,39049411047158E-06;2,72093525803451E-06;2,09798144557635E-06;1,55422288153513E-06;1,10624972203529E-06;7,56521493851832E-07;4,97070041657082E-07;3,13792187969562E-07;1,90324582781849E-07;1,10911317999931E-07;6,20990657817775E-08;3,34058470171328E-08;1,72658566106307E-08;8,57397065020895E-09;4,09076070848363E-09;1,87522929958011E-09;8,25910342992192E-10;3,49493940548344E-10;1,4209363249014E-10;5,55057280778529E-11;2,0831915797446E-11;7,51188343067063E-12;2,60253566107793E-12;8,66308865865904E-13;2,77062054072026E-13;8,51352784894908E-14;2,51345024795749E-14;7,12950283239973E-15;1,94301619035499E-15;5,08770373425902E-16;1,27995714386161E-16;3,09383582698849E-17;7,18500907085254E-18;1,60319222464726E-18;3,4369411491905E-19;7,07924290728918E-20;1,40097296184944E-20;2,66379570115854E-21;4,86631586044169E-22;8,54137709353577E-23;1,4404020081763E-23;2,33382217021428E-24;3,63312236048408E-25;5,43401094924489E-26;7,80888836541778E-27;1,07816726085915E-27;
2,87272948804011E-27;2,08064413477675E-26;1,44786843924286E-25;9,68029555108533E-25;6,21836704898095E-24;3,83788812157303E-23;2,27581255115442E-22;1,29660856695541E-21;7,09756708317675E-21;3,73283115297407E-20;1,88623329524613E-19;9,15757929810471E-19;4,27163552997415E-18;1,91441422671528E-17;8,24339018072433E-17;3,41038980136423E-16;1,35559639718341E-15;5,17708161656132E-15;1,89962483236413E-14;6,69697820194939E-14;2,26839224179723E-13;7,38219719373998E-13;2,30824206509523E-12;6,93434238700304E-12;2,00150846954967E-11;5,55057280778531E-11;1,47892583639873E-10;3,78602266026782E-10;9,31211311410547E-10;2,20060196865963E-09;4,99646641231517E-09;1,08996529039588E-08;2,28449696170689E-08;4,60041194184535E-08;8,90084176017395E-08;1,65460243440243E-07;2,95518353545536E-07;5,07111522585711E-07;8,36085553904191E-07;1,32442137516933E-06;2,01571841644728E-06;2,94755397700963E-06;4,14115885805581E-06;5,58997975811801E-06;7,24981293215591E-06;9,03382319587094E-06;1,08154499854693E-05;1,24407287411361E-05;1,37491316043714E-05;1,45993304207834E-05;1,48942564587766E-05;1,45993304207834E-05;1,37491316043714E-05;1,2440728741136E-05;1,08154499854692E-05;9,03382319587094E-06;7,2498129321559E-06;5,58997975811801E-06;4,14115885805579E-06;2,94755397700962E-06;2,01571841644728E-06;1,32442137516933E-06;8,36085553904189E-07;5,07111522585709E-07;2,95518353545536E-07;1,65460243440243E-07;8,90084176017388E-08;4,60041194184533E-08;2,28449696170689E-08;1,08996529039588E-08;4,99646641231517E-09;2,20060196865961E-09;9,3121131141054E-10;3,78602266026778E-10;1,47892583639872E-10;5,55057280778531E-11;2,00150846954965E-11;6,93434238700299E-12;2,30824206509519E-12;7,38219719373995E-13;2,26839224179723E-13;6,69697820194939E-14;1,8996248323641E-14;5,17708161656125E-15;1,35559639718341E-15;3,41038980136423E-16;8,24339018072433E-17;1,91441422671525E-17;4,27163552997412E-18;9,15757929810465E-19;1,88623329524613E-19;3,73283115297407E-20;7,09756708317665E-21;1,2966085669554E-21;2,27581255115442E-22;3,83788812157303E-23;6,21836704898069E-24;9,68029555108519E-25;1,44786843924284E-25;2,08064413477675E-26;2,87272948804011E-27;
7,35413410926923E-27;5,32641032318425E-26;3,70651630064712E-25;2,47813767347139E-24;1,59189040977422E-23;9,82492227685356E-23;5,82603784255589E-22;3,31929383825242E-21;1,81696398482779E-20;9,5559783893743E-20;4,82872218646407E-19;2,34432328400248E-18;1,0935307582609E-17;4,90086484737633E-17;2,11029256866924E-16;8,73053452075206E-16;3,47030158754365E-15;1,3253232739571E-14;4,86300427264901E-14;1,71441397559466E-13;5,8070419884832E-13;1,88982876424169E-12;5,90905679564975E-12;1,77517876590608E-11;5,12382449067582E-11;1,42093632490142E-10;3,78602266026782E-10;9,6921476596592E-10;2,38388365374903E-09;5,63350014890747E-09;1,27908611728332E-08;2,79029089003734E-08;5,84826977219935E-08;1,17769690877842E-07;2,27859895135345E-07;4,23575148679259E-07;7,56521493851834E-07;1,29819607484009E-06;2,14036348212827E-06;3,39049411047159E-06;5,16020169068915E-06;7,5456834106672E-06;1,06012897269725E-05;1,43102443096189E-05;1,85593863926824E-05;2,31264195179016E-05;2,76873509936709E-05;3,18480344077833E-05;3,51975214253546E-05;3,73740145972549E-05;3,81290197742989E-05;3,73740145972549E-05;3,51975214253546E-05;3,18480344077832E-05;2,76873509936709E-05;2,31264195179016E-05;1,85593863926824E-05;1,43102443096189E-05;1,06012897269725E-05;7,54568341066717E-06;5,16020169068915E-06;3,39049411047158E-06;2,14036348212826E-06;1,29819607484008E-06;7,56521493851832E-07;4,23575148679259E-07;2,27859895135344E-07;1,17769690877841E-07;5,84826977219931E-08;2,79029089003733E-08;1,27908611728332E-08;5,63350014890743E-09;2,38388365374903E-09;9,69214765965913E-10;3,78602266026781E-10;1,42093632490142E-10;5,12382449067578E-11;1,77517876590607E-11;5,90905679564971E-12;1,88982876424168E-12;5,8070419884832E-13;1,71441397559466E-13;4,86300427264896E-14;1,32532327395709E-14;3,47030158754363E-15;8,73053452075206E-16;2,11029256866924E-16;4,90086484737626E-17;1,09353075826088E-17;2,34432328400248E-18;4,82872218646407E-19;9,5559783893743E-20;1,81696398482777E-20;3,31929383825237E-21;5,82603784255589E-22;9,82492227685356E-23;1,59189040977417E-23;2,47813767347135E-24;3,70651630064707E-25;5,32641032318425E-26;7,35413410926923E-27;
1,8088251135024E-26;1,31008554022025E-25;9,1165590246256E-25;6,09523513154547E-24;3,91541860450159E-23;2,41654093990242E-22;1,43297408032686E-21;8,16414545140974E-21;4,46901026994256E-20;2,35039141766536E-19;1,18767401127396E-18;5,76610484289018E-18;2,6896516551643E-17;1,20541824259665E-16;5,19048216735023E-16;2,14736498693049E-15;8,53556458137526E-15;3,2597692479136E-14;1,1961060438577E-13;4,21677794818357E-13;1,42830185414923E-12;4,64822870808274E-12;1,45339344785832E-11;4,36623521548234E-11;1,26025746582884E-10;3,49493940548344E-10;9,3121131141054E-10;2,38388365374903E-09;5,8634076513973E-09;1,38561744929559E-08;3,1460441935077E-08;6,86300815416869E-08;1,43844225265866E-07;2,89666698083131E-07;5,6044490698279E-07;1,04182675350027E-06;1,86074261993507E-06;3,19304710456841E-06;5,26444467964939E-06;8,33926986247522E-06;1,26920481326164E-05;1,85593863926824E-05;2,60749651947378E-05;3,51975214253545E-05;4,56487245126054E-05;5,68818133961514E-05;6,80998946437273E-05;7,8333524513617E-05;8,65719332028153E-05;9,1925242579833E-05;9,37822556622302E-05;9,1925242579833E-05;8,65719332028153E-05;7,83335245136169E-05;6,80998946437272E-05;5,68818133961514E-05;4,56487245126054E-05;3,51975214253545E-05;2,60749651947377E-05;1,85593863926823E-05;1,26920481326164E-05;8,33926986247519E-06;5,26444467964938E-06;3,19304710456839E-06;1,86074261993506E-06;1,04182675350027E-06;5,60444906982787E-07;2,8966669808313E-07;1,43844225265865E-07;6,86300815416867E-08;3,1460441935077E-08;1,38561744929558E-08;5,86340765139727E-09;2,383883653749E-09;9,3121131141054E-10;3,49493940548344E-10;1,26025746582883E-10;4,36623521548231E-11;1,45339344785831E-11;4,6482287080827E-12;1,42830185414923E-12;4,21677794818357E-13;1,19610604385769E-13;3,25976924791358E-14;8,5355645813752E-15;2,14736498693049E-15;5,19048216735023E-16;1,20541824259664E-16;2,68965165516428E-17;5,76610484289014E-18;1,18767401127396E-18;2,35039141766536E-19;4,4690102699425E-20;8,16414545140962E-21;1,43297408032686E-21;2,41654093990242E-22;3,91541860450145E-23;6,09523513154538E-24;9,11655902462547E-25;1,31008554022025E-25;1,8088251135024E-26;
4,2745444100168E-26;3,0959426540408E-25;2,1543893948844E-24;1,44040200817629E-23;9,25276334556254E-23;5,71067456390826E-22;3,38634802172764E-21;1,92931876284684E-20;1,05609894096958E-19;5,55435261305021E-19;2,80666454037851E-18;1,36262323205048E-17;6,35607907124501E-17;2,84859701038033E-16;1,22659434392629E-15;5,07456853215419E-15;2,01709107172934E-14;7,70335855722034E-14;2,82659078834846E-13;9,96492390123281E-13;3,37530680047257E-12;1,0984511378296E-11;3,43460226846833E-11;1,03181154407019E-10;2,97819090719599E-10;8,25910342992195E-10;2,20060196865962E-09;5,63350014890745E-09;1,38561744929559E-08;3,27443669268823E-08;7,43460797875875E-08;1,62183911105139E-07;3,39927019164857E-07;6,845289551856E-07;1,32442137516933E-06;2,46200403352296E-06;4,3972338205337E-06;7,54568341066717E-06;1,24407287411361E-05;1,97070347532068E-05;2,9993349269621E-05;4,38588124224852E-05;6,16193328379511E-05;8,31773991482654E-05;0,000107875271485994;0,000134420865604493;0,000160930994267562;0,000185114706130019;0,000204583389723017;0,000217234120024032;0,00022162254034805;0,000217234120024032;0,000204583389723017;0,000185114706130019;0,000160930994267562;0,000134420865604493;0,000107875271485993;8,31773991482654E-05;6,16193328379509E-05;4,3858812422485E-05;2,9993349269621E-05;1,97070347532067E-05;1,2440728741136E-05;7,54568341066713E-06;4,39723382053369E-06;2,46200403352296E-06;1,32442137516932E-06;6,84528955185598E-07;3,39927019164855E-07;1,62183911105138E-07;7,43460797875875E-08;3,27443669268821E-08;1,38561744929559E-08;5,63350014890741E-09;2,20060196865961E-09;8,25910342992195E-10;2,97819090719596E-10;1,03181154407019E-10;3,4346022684683E-11;1,0984511378296E-11;3,37530680047257E-12;9,96492390123281E-13;2,82659078834843E-13;7,70335855722026E-14;2,01709107172932E-14;5,07456853215419E-15;1,22659434392629E-15;2,84859701038029E-16;6,35607907124496E-17;1,36262323205046E-17;2,80666454037851E-18;5,55435261305021E-19;1,05609894096956E-19;1,92931876284682E-20;3,38634802172764E-21;5,71067456390826E-22;9,25276334556221E-23;1,44040200817627E-23;2,15438939488437E-24;3,0959426540408E-25;4,2745444100168E-26;
9,70535238846819E-26;7,02933729300929E-25;4,89154077106658E-24;3,27043252554562E-23;2,10083976728255E-22;1,29660856695541E-21;7,68870263316079E-21;4,38051793759198E-20;2,39787247388957E-19;1,26111567055282E-18;6,37253138293738E-18;3,09383582698847E-17;1,4431476498605E-16;6,46773904926383E-16;2,78498225860282E-15;1,15218070278031E-14;4,57980495064953E-14;1,74904743526227E-13;6,41777392571578E-13;2,26253580987719E-12;7,66363354209499E-12;2,49403312997939E-11;7,79826389254578E-11;2,34272794317543E-10;6,76198197092897E-10;1,87522929958011E-09;4,99646641231517E-09;1,27908611728332E-08;3,1460441935077E-08;7,43460797875877E-08;1,68802762078889E-07;3,68238543814588E-07;7,71804241786683E-07;1,55422288153513E-06;3,00709851714641E-06;5,58997975811801E-06;9,98391867511376E-06;1,71324729579908E-05;2,82466725855342E-05;4,47448192054015E-05;6,80998946437273E-05;9,95814264796169E-05;0,000139906685197423;0,000188854271252505;0,000244930786382713;0,000305202553515966;0,000365393796338429;0,000420302910193068;0,000464506553127939;0,00049323003422106;0,000503193941853768;0,00049323003422106;0,000464506553127939;0,000420302910193067;0,000365393796338428;0,000305202553515966;0,000244930786382712;0,000188854271252505;0,000139906685197423;9,95814264796166E-05;6,80998946437273E-05;4,47448192054013E-05;2,82466725855341E-05;1,71324729579907E-05;9,98391867511374E-06;5,58997975811801E-06;3,00709851714639E-06;1,55422288153513E-06;7,71804241786679E-07;3,68238543814586E-07;1,68802762078889E-07;7,43460797875872E-08;3,1460441935077E-08;1,27908611728331E-08;4,99646641231515E-09;1,87522929958011E-09;6,76198197092893E-10;2,34272794317542E-10;7,79826389254572E-11;2,49403312997938E-11;7,66363354209499E-12;2,26253580987719E-12;6,41777392571571E-13;1,74904743526225E-13;4,57980495064949E-14;1,15218070278031E-14;2,78498225860282E-15;6,46773904926374E-16;1,44314764986048E-16;3,09383582698847E-17;6,37253138293738E-18;1,26111567055282E-18;2,39787247388954E-19;4,38051793759192E-20;7,68870263316079E-21;1,29660856695541E-21;2,10083976728248E-22;3,27043252554558E-23;4,89154077106651E-24;7,02933729300929E-25;9,70535238846819E-26;
2,11719570623301E-25;1,5334304349532E-24;1,06707605276354E-23;7,13435785066102E-23;4,58292368658259E-22;2,82851562802061E-21;1,67726915519033E-20;9,5559783893743E-20;5,23089229799167E-19;2,75108885889615E-18;1,39015004728948E-17;6,74911705058005E-17;3,14818657318957E-16;1,41091933564488E-15;6,07536155704659E-15;2,51345024795748E-14;9,99071748123331E-14;3,8154984710654E-13;1,40001958251865E-12;4,9356591189436E-12;1,6718004025022E-11;5,44066410228372E-11;1,70116964006247E-10;5,11059603364486E-10;1,47510761293804E-09;4,09076070848364E-09;1,08996529039588E-08;2,79029089003734E-08;6,86300815416872E-08;1,62183911105139E-07;3,68238543814588E-07;8,03302170418966E-07;1,68366954785152E-06;3,39049411047159E-06;6,55990201477567E-06;1,21943858070308E-05;2,17796416907502E-05;3,73740145972549E-05;6,16193328379512E-05;9,76095821213146E-05;0,000148558031448641;0,000217234120024032;0,000305202553515966;0,000411980354958213;0,000534309717460552;0,000665790905854311;0,00079709643269738;0,000916879141694359;0,00101330816279077;0,00107596764016397;0,00109770362832071;0,00107596764016397;0,00101330816279077;0,000916879141694359;0,000797096432697379;0,000665790905854311;0,000534309717460551;0,000411980354958213;0,000305202553515966;0,000217234120024032;0,000148558031448641;9,76095821213142E-05;6,1619332837951E-05;3,73740145972547E-05;2,17796416907502E-05;1,21943858070308E-05;6,55990201477563E-06;3,39049411047158E-06;1,68366954785151E-06;8,03302170418965E-07;3,68238543814588E-07;1,62183911105138E-07;6,86300815416869E-08;2,79029089003731E-08;1,08996529039588E-08;4,09076070848364E-09;1,47510761293803E-09;5,11059603364484E-10;1,70116964006245E-10;5,4406641022837E-11;1,6718004025022E-11;4,9356591189436E-12;1,40001958251863E-12;3,81549847106536E-13;9,99071748123324E-14;2,51345024795748E-14;6,07536155704659E-15;1,41091933564486E-15;3,14818657318955E-16;6,74911705058E-17;1,39015004728948E-17;2,75108885889615E-18;5,2308922979916E-19;9,55597838937416E-20;1,67726915519033E-20;2,82851562802061E-21;4,58292368658243E-22;7,13435785066092E-23;1,06707605276353E-23;1,5334304349532E-24;2,11719570623301E-25;
4,43750567182875E-25;3,21397130762496E-24;2,23652259565358E-23;1,49531539923121E-22;9,60551251492592E-22;5,92838635807073E-21;3,51544798972937E-20;2,00287144820303E-19;1,09636129398558E-18;5,76610484289022E-18;2,91366485459005E-17;1,41457141177902E-16;6,59839604500235E-16;2,9571959436649E-15;1,27335660508078E-14;5,26802963860877E-14;2,09398995841966E-13;7,9970387510049E-13;2,93435076398842E-12;1,03448232348318E-11;3,50398583675034E-11;1,14032811144111E-10;3,56554186478653E-10;1,07114797271503E-09;3,09173043365786E-09;8,57397065020901E-09;2,28449696170689E-08;5,84826977219935E-08;1,43844225265867E-07;3,39927019164858E-07;7,71804241786683E-07;1,68366954785152E-06;3,52886280001467E-06;7,10625701782138E-06;1,37491316043715E-05;2,55586462904019E-05;4,56487245126055E-05;7,83335245136173E-05;0,000129150148074511;0,000204583389723018;0,000311368054076577;0,000455308707118302;0,000639684871028482;0,000863484257230915;0,00111987871256502;0,00139545480480743;0,00167066272176721;0,00192171955557632;0,00212382856552021;0,00225515878946636;0,0023007160189867;0,00225515878946636;0,00212382856552021;0,00192171955557632;0,00167066272176721;0,00139545480480743;0,00111987871256502;0,000863484257230915;0,00063968487102848;0,0004553087071183;0,000311368054076577;0,000204583389723017;0,000129150148074511;7,83335245136169E-05;4,56487245126054E-05;2,55586462904019E-05;1,37491316043714E-05;7,10625701782137E-06;3,52886280001464E-06;1,68366954785151E-06;7,71804241786683E-07;3,39927019164856E-07;1,43844225265866E-07;5,84826977219929E-08;2,28449696170689E-08;8,57397065020901E-09;3,09173043365783E-09;1,07114797271502E-09;3,56554186478649E-10;1,1403281114411E-10;3,50398583675034E-11;1,03448232348318E-11;2,93435076398838E-12;7,99703875100485E-13;2,09398995841965E-13;5,26802963860877E-14;1,27335660508078E-14;2,95719594366485E-15;6,59839604500231E-16;1,41457141177901E-16;2,91366485459005E-17;5,76610484289022E-18;1,09636129398556E-18;2,002871448203E-19;3,51544798972937E-20;5,92838635807073E-21;9,60551251492557E-22;1,49531539923119E-22;2,23652259565355E-23;3,21397130762496E-24;4,43750567182875E-25;
8,93603906106071E-25;6,47214342246216E-24;4,50380343231627E-23;3,01119543372414E-22;1,93431268335735E-21;1,19383040794959E-20;7,07924290728914E-20;4,03328780153415E-19;2,20780052412929E-18;1,16115092389288E-17;5,86740048959226E-17;2,84859701038035E-16;1,3287537900586E-15;5,95506133807587E-15;2,56422531105682E-14;1,06085089477831E-13;4,21677794818357E-13;1,61040584365825E-12;5,90905679564971E-12;2,08319157974462E-11;7,05616096569416E-11;2,29633882181921E-10;7,1801195838132E-10;2,1570271301564E-09;6,22598053154736E-09;1,72658566106307E-08;4,60041194184535E-08;1,17769690877841E-07;2,89666698083132E-07;6,84528955185602E-07;1,55422288153513E-06;3,39049411047158E-06;7,10625701782138E-06;1,43102443096189E-05;2,76873509936709E-05;5,14687931665769E-05;9,19252425798332E-05;0,000157744347075002;0,000260076460355259;0,000411980354958215;0,00062701826191652;0,000916879141694361;0,00128816714096151;0,00173884376085689;0,00225515878946636;0,00281010089133364;0,00336430157922871;0,00386986795804077;0,00427686552401946;0,00454133211806373;0,00463307311235516;0,00454133211806372;0,00427686552401945;0,00386986795804077;0,00336430157922871;0,00281010089133364;0,00225515878946636;0,00173884376085689;0,0012881671409615;0,000916879141694359;0,00062701826191652;0,000411980354958213;0,000260076460355258;0,000157744347075001;9,1925242579833E-05;5,14687931665769E-05;2,76873509936708E-05;1,43102443096188E-05;7,10625701782133E-06;3,39049411047158E-06;1,55422288153513E-06;6,84528955185597E-07;2,89666698083131E-07;1,17769690877841E-07;4,60041194184532E-08;1,72658566106307E-08;6,22598053154731E-09;2,1570271301564E-09;7,18011958381312E-10;2,29633882181921E-10;7,05616096569416E-11;2,08319157974462E-11;5,90905679564967E-12;1,61040584365823E-12;4,21677794818354E-13;1,06085089477831E-13;2,56422531105682E-14;5,95506133807579E-15;1,32875379005858E-15;2,84859701038033E-16;5,86740048959226E-17;1,16115092389288E-17;2,20780052412926E-18;4,03328780153409E-19;7,07924290728914E-20;1,19383040794959E-20;1,93431268335728E-21;3,0111954337241E-22;4,50380343231621E-23;6,47214342246216E-24;8,93603906106071E-25;
1,72893798752573E-24;1,25222534809303E-23;8,71392435649905E-23;5,82603784255585E-22;3,74249335209642E-21;2,30981392187691E-20;1,3696864910393E-19;7,80357432084552E-19;4,27163552997412E-18;2,24658590663178E-17;1,13522014901298E-16;5,51144365948442E-16;2,57086264731302E-15;1,15218070278031E-14;4,96124347551239E-14;2,05252617916061E-13;8,15858965002109E-13;3,11580088158621E-12;1,14327977917693E-11;4,03054309958073E-11;1,36522061467319E-10;4,44293874964561E-10;1,38920403308517E-09;4,17339955652382E-09;1,20459794065741E-08;3,3405847017133E-08;8,90084176017392E-08;2,27859895135345E-07;5,6044490698279E-07;1,32442137516933E-06;3,0070985171464E-06;6,55990201477565E-06;1,37491316043714E-05;2,76873509936709E-05;5,35692744624529E-05;9,95814264796166E-05;0,000177856254681508;0,000305202553515966;0,000503193941853768;0,00079709643269738;0,00121315012668617;0,00177397073492336;0,0024923359097609;0,0033643015792287;0,00436326393871888;0,00543696166344863;0,00650922490610834;0,00748739086036532;0,00827484663114116;0,00878653457000343;0,00896403434250891;0,00878653457000342;0,00827484663114115;0,00748739086036531;0,00650922490610834;0,00543696166344863;0,00436326393871886;0,0033643015792287;0,00249233590976089;0,00177397073492336;0,00121315012668617;0,000797096432697377;0,000503193941853767;0,000305202553515965;0,000177856254681508;9,95814264796166E-05;5,35692744624525E-05;2,76873509936708E-05;1,37491316043714E-05;6,55990201477563E-06;3,0070985171464E-06;1,32442137516932E-06;5,60444906982788E-07;2,27859895135343E-07;8,90084176017388E-08;3,3405847017133E-08;1,2045979406574E-08;4,17339955652379E-09;1,38920403308515E-09;4,44293874964559E-10;1,36522061467319E-10;4,03054309958073E-11;1,14327977917692E-11;3,11580088158617E-12;8,15858965002104E-13;2,05252617916061E-13;4,96124347551239E-14;1,1521807027803E-14;2,57086264731298E-15;5,51144365948438E-16;1,13522014901298E-16;2,24658590663178E-17;4,27163552997406E-18;7,80357432084541E-19;1,3696864910393E-19;2,30981392187691E-20;3,74249335209631E-21;5,82603784255577E-22;8,71392435649893E-23;1,25222534809303E-23;1,72893798752573E-24;
